role,winrate,KDA,goldpm,cspm,vision,damage%,champs
SUPPORT,60.0,3.3157894736842106,317.8710082251502,1.0886011866150773,19.4,13.347988752709163,"['Malzahar', 'Teemo', 'Elise', 'Yuumi', 'Janna']"
ADC,60.0,2.7142857142857144,372.39222879750554,5.501638746302064,20.4,33.161097487839875,"['Kaisa', 'Ezreal', 'Ezreal', 'Ezreal', 'Ezreal']"
TOP,100.0,1.7162162162162162,865.161733625417,4.336663834351645,18.0,19.30995250838378,"['TwistedFate', 'Quinn', 'Volibear', 'Ryze', 'Yasuo']"
TOP,80.0,2.84,762.9113999429167,3.894454341770846,6.6,21.053182195581336,"['Karma', 'Senna', 'Velkoz', 'Qiyana', 'Bard']"
SUPPORT,60.0,2.5925925925925926,259.59387128788865,0.9212864918646521,36.0,9.789168288483015,"['Thresh', 'Morgana', 'Morgana', 'Morgana', 'Morgana']"
SUPPORT,80.0,2.3529411764705883,321.9679051508282,0.8951827373234013,28.4,18.142353976090973,"['Janna', 'Swain', 'Swain', 'Swain', 'Swain']"
TOP,40.0,1.864864864864865,850.992050211535,5.154538066623037,14.6,21.043801848435844,"['Karthus', 'Malphite', 'Illaoi', 'Maokai', 'Shaco']"
TOP,40.0,1.7567567567567568,401.5535427837911,4.854915400970313,10.2,22.275931514815692,"['Mordekaiser', 'Gnar', 'Yasuo', 'Akali', 'Zed']"
SUPPORT,60.0,4.588235294117647,281.35047315589424,0.9794925684916087,32.8,17.40102072476125,"['Zyra', 'Sett', 'Nautilus', 'Nautilus', 'Senna']"
MID,60.0,2.9130434782608696,396.0539779980207,4.912257885539191,14.8,22.1436770612858,"['Leblanc', 'Leblanc', 'Leblanc', 'Leblanc', 'Leblanc']"
MID,20.0,1.6551724137931034,340.919294675204,4.624641093488302,13.6,25.28439853566263,"['Volibear', 'Volibear', 'Zoe', 'Yasuo', 'Syndra']"
JUNGLE,40.0,2.225806451612903,346.3910431188916,1.3857127874411872,11.0,13.985562925289077,"['Nunu', 'Olaf', 'Nunu', 'Graves', 'Nunu']"
ADC,0.0,1.44,342.817895579656,3.186569430871151,10.8,27.598830413969893,"['Teemo', 'Sylas', 'Pyke', 'Rengar', 'Varus']"
SUPPORT,20.0,2.6923076923076925,253.45745806037817,0.8417649729698573,41.0,9.456067669506314,"['Morgana', 'Leona', 'Nautilus', 'Lulu', 'Janna']"
MID,20.0,1.8333333333333333,299.0430106301193,4.375172105235481,17.4,15.162995239419569,"['Fizz', 'Kassadin', 'Akali', 'Zed', 'Darius']"
TOP,40.0,1.2702702702702702,347.01317182332633,5.707397475392949,27.0,23.07515986860423,"['Illaoi', 'Illaoi', 'Illaoi', 'Illaoi', 'Illaoi']"
MID,40.0,1.6444444444444444,402.9128325412106,4.626482843311317,11.6,30.654256182660184,"['Ekko', 'Syndra', 'Fizz', 'Veigar', 'Veigar']"
ADC,40.0,2.3823529411764706,438.8177175505566,6.121976145848896,15.4,25.624154633116436,"['Xayah', 'Xayah', 'Xayah', 'Xayah', 'Xayah']"
JUNGLE,60.0,2.5483870967741935,379.8996935906713,1.2375899086710476,32.4,15.768897132489707,"['Amumu', 'Amumu', 'Amumu', 'Amumu', 'Amumu']"
MID,20.0,1.2325581395348837,334.71489320352566,5.890382024521444,22.6,18.42921222588733,"['Kassadin', 'Syndra', 'Akali', 'Syndra', 'Syndra']"
ADC,60.0,3.642857142857143,491.3175733604263,6.801702573215493,18.6,26.461745284781053,"['Jhin', 'Varus', 'MissFortune', 'MissFortune', 'MissFortune']"
ADC,60.0,2.1,393.8130272492135,5.443643892165349,25.2,27.13808780562747,"['Ezreal', 'Ezreal', 'Vayne', 'Tristana', 'Ashe']"
JUNGLE,40.0,1.8307692307692307,896.6655001332368,5.528338655304323,22.6,21.48769202716515,"['Veigar', 'Senna', 'Fiora', 'Vayne', 'Vayne']"
JUNGLE,60.0,4.304347826086956,362.50707965206067,0.9356855937373687,29.2,15.871673011304715,"['Shaco', 'Shaco', 'Shaco', 'Graves', 'Graves']"
JUNGLE,60.0,2.875,369.9441801827494,1.2741086955104375,33.2,17.770104985514696,"['Sylas', 'Vi', 'Zac', 'LeeSin', 'Kayn']"
