role,winrate,KDA,goldpm,cspm,vision,damage%,champs
SUPPORT,20.0,3.1923076923076925,330.8701462226148,1.421654291753196,63.2,12.116389155314181,"['Sett', 'Alistar', 'Pyke', 'Thresh', 'Pyke']"
JUNGLE,60.0,2.032258064516129,481.1063621766252,3.214113823322439,22.0,12.895097633295691,"['Kayn', 'Kayn', 'Kayn', 'Sett', 'Yasuo']"
MID,20.0,2.4583333333333335,408.4690575745535,5.209894608210477,21.4,17.745232069235435,"['Renekton', 'Kassadin', 'Mordekaiser', 'Lucian', 'Yasuo']"
JUNGLE,40.0,1.5423728813559323,459.39827298667495,1.3961097157981146,21.2,18.803975759690637,"['Udyr', 'Kayn', 'Shyvana', 'Kayn', 'Evelynn']"
TOP,80.0,2.938775510204082,746.1663130757861,4.27553015217879,9.2,29.189704612004668,"['Chogath', 'Sylas', 'Akali', 'Sylas', 'Xerath']"
SUPPORT,40.0,2.2,331.68201527239705,2.6294843730455595,37.2,19.24290867813992,"['Karma', 'Lucian', 'Senna', 'Swain', 'Ezreal']"
JUNGLE,0.0,1.4482758620689655,318.1336095254286,0.5717402470425521,23.4,15.776149859237096,"['Khazix', 'Zac', 'Kayn', 'RekSai', 'Kindred']"
MID,40.0,1.6379310344827587,781.8801014686669,4.8934126181607525,13.0,12.974134307651159,"['Xayah', 'Xayah', 'Rengar', 'Rengar', 'Yasuo']"
MID,40.0,2.441860465116279,397.77014904872306,3.5664112709933407,22.6,25.730166399137595,"['Annie', 'Annie', 'Annie', 'Blitzcrank', 'Poppy']"
SUPPORT,100.0,3.5806451612903225,308.11411221261267,0.6270046055219025,43.0,14.569789954014306,"['Nami', 'Nami', 'Blitzcrank', 'Syndra', 'Syndra']"
JUNGLE,80.0,2.1,386.7118256230233,1.2637000523832556,32.0,12.191195691625241,"['MasterYi', 'Kindred', 'Vi', 'Vi', 'Vi']"
MID,20.0,2.388888888888889,398.74541914906115,5.508375485330129,13.0,25.637167024370278,"['Annie', 'Kassadin', 'Ahri', 'Syndra', 'Katarina']"
TOP,40.0,2.1538461538461537,305.76214243174184,4.538029508767235,13.8,17.418640224133668,"['Akali', 'Soraka', 'Soraka', 'Kayn', 'Irelia']"
ADC,20.0,1.8333333333333333,422.2987207839777,5.071360964333089,17.0,23.951653319802425,"['Ashe', 'Lucian', 'Lucian', 'Lucian', 'Lucian']"
ADC,80.0,1.8444444444444446,406.395559202218,5.892175498320967,19.4,22.753424515826453,"['Caitlyn', 'Kaisa', 'Ezreal', 'MissFortune', 'MissFortune']"
MID,40.0,5.944444444444445,598.3910017031465,2.0533561105304874,0.0,18.998107719125752,"['Janna', 'Ahri', 'Janna', 'Janna', 'Sona']"
TOP,20.0,2.15625,359.8917014993161,5.58358290394789,20.2,24.844169870296227,"['Kaisa', 'Jayce', 'Jayce', 'Heimerdinger', 'Mordekaiser']"
TOP,40.0,2.5925925925925926,471.86149150010306,5.354456494922954,7.8,23.931180330574435,"['Kayle', 'Darius', 'Jayce', 'Volibear', 'Sett']"
ADC,40.0,2.1315789473684212,425.64684144300554,6.485060760070586,20.4,26.47808864456972,"['Caitlyn', 'Ashe', 'Caitlyn', 'Caitlyn', 'Ashe']"
JUNGLE,60.0,6.875,482.84707192746316,2.860458623796201,12.6,28.326991599192265,"['Evelynn', 'Evelynn', 'Evelynn', 'Riven', 'Riven']"
ADC,40.0,2.4,407.9358230954914,5.657694797039442,17.4,18.369020923446016,"['Kaisa', 'Kaisa', 'Kaisa', 'Jhin', 'Kaisa']"
SUPPORT,60.0,2.875,260.4040508242633,1.0897025601171697,45.4,8.559021436528063,"['TahmKench', 'Thresh', 'Bard', 'Rakan', 'Rakan']"
ADC,80.0,2.0851063829787235,399.29062693098706,4.2655769520788756,23.2,17.587262059075453,"['Vayne', 'Xayah', 'Jinx', 'Lucian', 'Kaisa']"
TOP,40.0,1.1025641025641026,390.8471842522641,5.564358142359561,17.6,23.993972057732876,"['Urgot', 'Mordekaiser', 'Teemo', 'Urgot', 'Urgot']"
SUPPORT,60.0,3.588235294117647,424.3121195201521,1.7860780774913252,18.6,17.26297886936464,"['Yuumi', 'Ezreal', 'Lulu', 'Swain', 'Pyke']"
