role,winrate,KDA,goldpm,cspm,vision,damage%,champs
ADC,420.0,2.2342007434944238,2892.4216788589283,30.80307964376194,84.8,137.99104230070978,"['MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'Jinx', 'MissFortune', 'MissFortune', 'MissFortune', 'Jinx', 'MissFortune', 'MissFortune', 'MissFortune', 'Ashe', 'MissFortune', 'MissFortune', 'MissFortune', 'Ashe', 'Ashe', 'MissFortune', 'MissFortune', 'Jinx', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune']"
MID,340.0,2.502463054187192,2460.1519050326606,26.829908604206242,92.4,162.4876089970161,"['Yasuo', 'Yasuo', 'MonkeyKing', 'Yasuo', 'Diana', 'Qiyana', 'Yasuo', 'Zed', 'Yasuo', 'Yasuo', 'Yasuo', 'Jinx', 'Zed', 'Diana', 'Riven', 'Ahri', 'Morgana', 'Zed', 'Yasuo', 'Fizz', 'Xerath', 'Fizz', 'Lux', 'Yasuo', 'Fizz', 'Ahri', 'Zed', 'Sylas', 'Ahri', 'Zed', 'Zed']"
JUNGLE,300.0,1.7217391304347827,3799.4093000850817,19.86102057301436,96.8,54.3125753216411,"['MonkeyKing', 'JarvanIV', 'Nocturne', 'MonkeyKing', 'Volibear', 'Volibear', 'Volibear', 'Volibear', 'Volibear', 'Caitlyn', 'Caitlyn', 'Caitlyn', 'Caitlyn', 'Caitlyn', 'Kaisa', 'Kaisa', 'Kaisa', 'Kaisa', 'Kaisa', 'Fizz', 'Fizz', 'Fizz', 'Fizz', 'Fizz', 'Nasus', 'Hecarim', 'Hecarim', 'Hecarim', 'Hecarim', 'Hecarim', 'Blitzcrank', 'Blitzcrank', 'Blitzcrank', 'Blitzcrank', 'Blitzcrank', 'Shaco', 'Shaco', 'Sylas', 'Singed']"
JUNGLE,260.0,2.606741573033708,2635.612786233243,9.363509987401137,139.8,139.14643607619035,"['Evelynn', 'Warwick', 'Warwick', 'MasterYi', 'MasterYi', 'MasterYi', 'Fiddlesticks', 'Fiddlesticks', 'Fiddlesticks', 'Fiddlesticks', 'Fiddlesticks', 'Evelynn', 'Syndra', 'Tristana', 'Warwick', 'DrMundo', 'Warwick', 'Evelynn', 'Jax', 'Evelynn', 'Warwick', 'MasterYi', 'Fiddlesticks', 'Evelynn', 'Warwick', 'Warwick', 'Rengar', 'Warwick', 'Sion', 'MasterYi', 'Evelynn', 'Kayle', 'Warwick', 'AurelionSol']"
MID,220.00000000000003,1.9631147540983607,2606.5770361222167,36.472514936701614,93.6,159.84267931114925,"['Syndra', 'Corki', 'Corki', 'Corki', 'Corki', 'Corki', 'Corki', 'Qiyana', 'Fizz', 'Syndra', 'Qiyana', 'Qiyana', 'Syndra', 'Taliyah', 'Pantheon', 'MonkeyKing', 'Mordekaiser', 'Diana', 'Ekko', 'Ahri', 'Pantheon', 'Akali', 'Irelia', 'Kassadin', 'Qiyana', 'Qiyana', 'Irelia', 'Diana', 'Qiyana', 'Malzahar', 'Diana', 'Qiyana', 'Ezreal', 'Qiyana', 'Qiyana']"
SUPPORT,720.0,3.808080808080808,4080.273629851803,8.258824744697787,581.0,196.09229650684992,"['Zoe', 'Lux', 'Yuumi', 'Karma', 'Pyke', 'Pyke', 'Lux', 'Nautilus', 'Nautilus', 'Lux', 'Yuumi', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Zoe', 'Nautilus', 'Lux', 'Lux', 'Zoe', 'Lux', 'Lux', 'Sett', 'Yuumi', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Yuumi', 'Yuumi', 'Lux', 'Lux', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Sona', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi', 'Senna', 'Yuumi', 'Yuumi', 'Yuumi', 'Senna', 'Yuumi', 'Yuumi', 'Zoe', 'Senna', 'Janna', 'Senna', 'Lux', 'Lux', 'Pyke', 'Sett', 'Senna', 'Yuumi', 'Lux', 'Senna', 'Senna', 'Yuumi', 'Sett', 'Brand', 'Leona', 'Yuumi', 'Yuumi', 'Yuumi', 'Yuumi']"
SUPPORT,280.0,3.4338235294117645,1559.8539689527024,5.754814889475183,110.6,109.4884998128199,"['Lux', 'Lux', 'Lux', 'Veigar', 'Lux', 'Lux', 'Lux', 'Soraka', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux', 'Lux']"
MID,280.0,2.7969924812030076,1764.6884089150212,15.519592356073918,75.8,96.86648872399584,"['Galio', 'Tryndamere', 'Tristana', 'Zed', 'Fiddlesticks', 'Lux', 'Yasuo', 'Darius', 'Neeko', 'Veigar', 'Veigar', 'Veigar', 'Galio', 'Galio', 'Pantheon', 'Jhin', 'Syndra', 'Syndra', 'Lux']"
SUPPORT,360.0,2.4615384615384617,1943.46710396669,12.27825094586832,144.0,144.15977759989912,"['Brand', 'Brand', 'Brand', 'Brand', 'Brand', 'Brand', 'Soraka', 'Brand', 'Brand', 'Morgana', 'Brand', 'Ashe', 'Brand', 'Brand', 'Brand', 'Brand', 'Morgana', 'Morgana', 'Caitlyn', 'Caitlyn', 'Caitlyn', 'Brand', 'Brand', 'Brand', 'Brand', 'Brand', 'Brand']"
TOP,200.0,2.5510204081632653,2188.8876158496632,28.682598609057116,108.0,116.08420862297446,"['Chogath', 'Hecarim', 'Soraka', 'Malphite', 'Tryndamere', 'Garen', 'Rumble', 'Renekton', 'Nasus', 'Quinn', 'Ornn', 'Yorick', 'Urgot', 'XinZhao', 'Nasus', 'Nasus', 'Yorick', 'Urgot', 'Tryndamere', 'Urgot', 'Yorick', 'Mordekaiser', 'Nasus', 'Renekton', 'Malphite']"
TOP,480.0,1.1085594989561587,3319.8319916739397,39.6946270646374,142.6,167.58183174496222,"['Darius', 'Darius', 'Vladimir', 'Vladimir', 'Darius', 'Poppy', 'Darius', 'Darius', 'Darius', 'Darius', 'Darius', 'Darius', 'Darius', 'Darius', 'Darius', 'Tryndamere', 'Darius', 'Darius', 'Darius', 'Darius', 'Darius', 'Urgot', 'Olaf', 'Tryndamere', 'Darius', 'Darius', 'Heimerdinger', 'Darius', 'Gangplank', 'Tristana', 'Heimerdinger', 'Heimerdinger', 'Darius', 'Heimerdinger', 'Darius', 'Darius', 'Darius', 'Yasuo', 'Darius', 'Tryndamere', 'Darius', 'Darius', 'Darius', 'Darius', 'Yasuo', 'Darius', 'Yasuo', 'Yasuo', 'Darius']"
JUNGLE,360.0,3.475,2563.490038506679,7.277498559762902,210.8,101.12206741395889,"['LeeSin', 'LeeSin', 'LeeSin', 'LeeSin', 'LeeSin', 'LeeSin', 'LeeSin', 'LeeSin', 'LeeSin', 'LeeSin', 'Kindred', 'LeeSin', 'Rammus', 'LeeSin', 'Jax', 'Jax', 'LeeSin', 'XinZhao', 'Rammus', 'Rammus', 'LeeSin', 'Evelynn', 'LeeSin', 'LeeSin', 'Rammus', 'LeeSin', 'Rammus', 'Jax', 'LeeSin', 'LeeSin', 'Warwick', 'MasterYi', 'LeeSin', 'Jax', 'LeeSin']"
ADC,640.0,2.6417233560090705,4967.629105088126,59.120463917283374,180.0,309.3599991399355,"['MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'Yasuo', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'Vayne', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'Yasuo', 'MissFortune', 'Vayne', 'MissFortune', 'Yasuo', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'Sivir', 'Yasuo', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'MissFortune', 'Vayne', 'MissFortune', 'MissFortune']"
ADC,240.0,2.2303030303030305,2309.6856232295586,25.475790541264317,104.8,83.08114428960367,"['Ashe', 'Ashe', 'Ashe', 'Jhin', 'Jhin', 'Jhin', 'Jhin', 'Ashe', 'Ashe', 'Ashe', 'Ashe', 'Jhin', 'Jhin', 'Jhin', 'Kaisa', 'MissFortune', 'Jhin', 'Ashe', 'Ashe', 'Jhin', 'Ashe', 'Jhin', 'Ashe', 'Ashe', 'Ashe', 'Ashe', 'Jhin', 'Ashe', 'Ashe']"
ADC,500.0,3.258687258687259,3965.666081349903,52.0133075874625,132.8,256.83091661796556,"['Ashe', 'Ashe', 'Ashe', 'Annie', 'Sona', 'Sona', 'Sona', 'Sona', 'Sona', 'Jinx', 'Tristana', 'Ashe', 'Varus', 'Ashe', 'Ashe', 'Caitlyn', 'Ashe', 'Ashe', 'Ashe', 'Sivir', 'Twitch', 'Senna', 'Ashe', 'Ezreal', 'Karthus', 'Ezreal', 'Ezreal', 'Annie', 'Ashe', 'Vayne', 'AurelionSol', 'Draven', 'Ashe', 'Kaisa', 'Xayah', 'Neeko', 'Ashe', 'Heimerdinger', 'Jinx', 'KogMaw', 'Xerath', 'Kaisa', 'Lucian', 'Cassiopeia', 'Kaisa', 'Azir', 'Kalista', 'Annie', 'Annie', 'Jinx']"
